20.532599520141716,22.689542076160084,24.696976990841435,26.553608036890957,28.2626420573788,29.83012114350109,31.263883451737094,32.57282507108078,33.76634269084769,34.85391406515935,35.8447947745222,36.747812677493854,37.57124093597409,38.32273109163468,39.00928975630994,39.637285362704226,40.21247442386803,40.74003945895992,41.2246329852654,41.670423728153544
20.275158430480147,22.42608650619069,24.430695445228814,26.28703963508275,27.99792119164641,29.569059200921973,31.00798542397027,32.32329432206526,33.52409440326581,34.619600488683574,35.61883866876451,36.5304441246303,37.36253364222807,38.12263571753258,38.817663042535116,39.453914680211156,40.03709790318579,40.572362130822825,41.0643394779826,41.5171880823139
19.25342075830298,21.401624526986918,23.41845135782837,25.296508898286554,27.035202945290653,28.638066635233823,30.111148728492605,31.46198082831105,32.69887848263263,33.83045365984303,34.86527444472683,35.81163367364654,36.67739979483964,37.469929290610104,38.19602412025039,38.861921030059804,39.47330251156004,40.03532168941916,40.552635475754755,41.02944195615146
19.876159078971483,22.019752243978022,24.02645818293105,25.891742983893657,27.616206930037393,29.203814169317695,30.660773691226954,31.99472864783638,33.21413195289517,34.32776632924676,35.34438849453559,36.27247933692639,37.12008069265714,37.8946994346289,38.603261422101845,39.252100691987735,39.84697233920952,40.39308036623298,40.8951141668745,41.357289199740976
20.235143211794743,22.379462236211033,24.38218523156663,26.24040615391298,27.95573146723623,29.532784826244892,30.97824342997552,32.300106443436555,33.50710805977873,34.60825528625001,35.612481771688365,36.52840479135737,37.364167967279556,38.12735094209632,38.82492854271073,39.463264686532305,40.0481293821894,40.58473007264709,41.07775100702043,41.53139625128932
19.82775673125894,22.032629895186176,24.094548298756344,26.005970114062563,27.766857671607113,29.381808045929866,30.858227575268078,32.20511209130213,33.43220948827006,34.54944482017473,35.566535321577156,36.492744982098735,37.33674068311778,38.10652051248663,38.809391731124514,39.45198151093338,40.04026813051518,40.57962389487172,41.074863762850285,41.53029567073413
20.358442460572423,22.53170147864976,24.55802240852483,26.43416822656878,28.162053567861694,29.746945788896976,31.19629464965073,32.518873519387846,33.72412353926029,34.82166131842279,35.820926120779795,36.73094288923104,37.560176805056045,38.31645655956208,39.006946712629905,39.638153382381624,40.21595126941907,40.74562326464597,41.231906492883695,41.67904062953645
19.916173208252086,22.060445338472864,24.0629492789761,25.92032662697826,27.63461605665592,29.211090792235307,30.65696290911943,31.980546011533345,33.19067913075624,34.296318530057974,35.306250391056274,36.22889601195396,37.07218857737206,37.84350428905965,38.54963346830368,39.19677988504864,39.790579061252295,40.33612851882401,40.838024813189215,41.30040369333098
19.971138081707757,22.111558615286018,24.11108858553088,25.96655618836072,27.67980546670802,29.25580639426486,30.701492891057235,32.024971766334765,33.23494925327158,34.34030869133031,35.34980581459762,36.27185878462042,37.11441353464202,37.88486702296227,38.590033266857674,39.23613962615098,39.82884342958931,40.373261426366554,40.874006562769,41.33522819703712
18.986060012615518,21.09678247157774,23.08106553831316,24.932886874345513,26.65200898178274,28.241680491611664,29.7073007360804,31.055582433604943,32.29398326521921,33.43029822860831,34.47236219856764,35.42783632359014,36.304060986094285,37.10796149692314,37.845994556568094,38.52412517449319,39.14782546106847,39.722088413441206,40.25145138245039,40.74002525321265
19.40967901017081,21.488405091923955,23.438605924221505,25.257221962613578,26.945536546150723,28.50741008990085,29.94833161287695,31.27483584129458,32.49408778703451,33.613559701730026,34.640776142432586,35.58311879101804,36.44768497342334,37.24119258117448,37.96992302402955,38.639693776313734,39.25585283673315,39.823288610661315,40.34645002551586,40.82937290940978
18.850981264659204,20.862349650620157,22.755497270523964,24.52742514836765,26.17937362067705,27.71487661241266,29.13877164876694,30.45667498040846,31.674668664369694,32.79908191280413,33.83632002744148,34.79272598216637,35.67447087296001,36.48747166539715,37.23733396643286,37.92931650030211,38.56831338950573,39.15885030198172,39.7050908623137,40.21085025442845
18.533498514350484,20.517193162369225,22.388141863443092,24.14350124323648,25.784205101111027,27.31325287689282,28.734854934004364,30.053980943431625,31.276088769573306,32.40693072849109,33.452396516429204,34.41838084000638,35.31067413747179,36.13487670405472,36.89633553078573,37.600101756130215,38.250905687590404,38.85314599928467,39.410889809800906,39.927880706795165
18.21694935151045,20.236525035988294,22.146085265866866,23.938103490597637,25.61116056454689,27.167465231203167,28.6113465526868,29.94833741682244,31.184613492302113,32.32664005477448,33.38094025404209,34.35393743892816,35.251846305802346,36.08059897109119,36.84579745491965,37.55268657687566,38.2061425515528,38.810673394730394,39.37042791269069,39.88921063993601
18.273941118103657,20.28759868159345,22.193134755252554,23.982762280466794,25.654701564623196,27.210774630059614,28.654958345682413,29.992502167876623,31.22937618491056,32.371910992844136,33.42655192889643,34.39968619688622,35.29752063391901,36.12599725092134,36.890738027029805,37.59701251420211,38.24972298697689,38.853402738996834,39.4122238860301,39.93001172980287
17.943089390377747,19.9670679327671,21.89183626969935,23.708213148853943,25.4123771280765,27.00384445611247,28.484439514175655,29.857666817903535,31.12824281851116,32.301706581741435,33.38409094623438,34.38165309448809,35.30066388823931,36.14725169707024,36.9272934694109,37.646344480727166,38.30959825984074,38.921869082814304,39.48759066604286,40.01082598252468
18.68158325887403,20.761018669680876,22.723388660052336,24.561790561481697,26.274790644273253,27.864301685406957,29.334410762450954,30.690647811080815,31.939466805823727,33.087847822541896,34.14298628148753,35.11205548066372,36.00203290081069,36.81958062025691,37.570969728360126,38.262038957189475,38.89817879344372,39.48433374381792,40.02501690772172,40.52433237607392
18.13328011897801,20.131300298013155,22.02548573317455,23.809252442544004,25.480944699896586,27.04169645859201,28.494380307255856,29.843052085028702,31.092599934664097,32.248475234238825,33.316465203706386,34.30249951848672,35.21249185998934,36.05221686041502,36.82722034894148,37.54275876431534,38.203762624688174,38.814818859178665,39.38016726622409,39.903707079841936
18.11042363636676,20.08241116616793,21.952007046017524,23.714418339030512,25.368809160938657,26.91643850103168,28.359877395961583,29.70266697550579,30.94911265423218,32.10410086593279,33.172914743337415,34.161056734027014,35.07409081110065,35.917512453756316,36.69664892759048,37.41658826633176,38.08213309394634,38.6977745973895,39.2676820225341,39.79570358730086
